,id,nombre,apellido,genero,nivel_academico,edad,fecha_de_nacimiento,email,foto
475,347c197218d34ee6ad7e08a569e9fa63,Isabel,Muñoz,Femenino,1 nivel,2,2020-04-28,isabel.muñoz@educacion.edu.ec,https://www.mcb.edu.ec/isabel_muñoz.png
476,15109aa51b2f461f8bcfceef22f833fb,María,García,Femenino,2 nivel,4,2018-07-01,maría_garcía@educacion.edu.ec,https://www.mcb.edu.ec/maría_garcía.png
477,36cef73f65c64aa2a7e123daf1ccb6b6,Santiago,Hoyos,Masculino,1 nivel,3,2019-07-28,santiago_hoyos@educacion.edu.ec,https://www.mcb.edu.ec/santiago_hoyos.png
478,bce97168aaae4c6aa2239ed03cec92bc,Johan,Gallego,Masculino,2 nivel,4,2018-05-26,johan_gallego@educacion.edu.ec,https://www.mcb.edu.ec/johan_gallego.png
479,6e2ddd147ba749b39a2d1732dfcbefba,Rosa,Mejía,Femenino,2 nivel,5,2017-10-29,rosa_mejía@educacion.edu.ec,https://www.mcb.edu.ec/rosa_mejía.png
480,d3aee10063f5489095471f32ca7d6320,Cristian,Rodríguez,Masculino,2 nivel,4,2018-07-10,cristian.rodríguez@educacion.edu.ec,https://www.mcb.edu.ec/cristian_rodríguez.png
481,73ce97d3112c4ae5818a30e08e827eb2,Erika,Córdoba,Femenino,2 nivel,4,2018-04-29,erika.córdoba@educacion.edu.ec,https://www.mcb.edu.ec/erika_córdoba.png
482,508e541620164cbc8913711ef9f3e7b1,Alexander,Chacón,Masculino,1 nivel,2,2019-11-29,alexander.chacón@educacion.edu.ec,https://www.mcb.edu.ec/alexander_chacón.png
483,2152916753594c8d87b7446af07134cc,María,Osorio,Femenino,1 nivel,3,2019-02-08,maría.osorio@educacion.edu.ec,https://www.mcb.edu.ec/maría_osorio.png
484,c3241c5d393542e08db6cdd4976a073e,María,Guerrero,Femenino,1 nivel,3,2019-05-20,maría.guerrero@educacion.edu.ec,https://www.mcb.edu.ec/maría_guerrero.png
485,77ac63875b5141738f06c1fcec3c44f7,Diana,Torres,Femenino,1 nivel,3,2018-12-29,diana_torres@educacion.edu.ec,https://www.mcb.edu.ec/diana_torres.png
486,7564ce2abd624252933517e0c7a39799,Fabián,Torres,Masculino,1 nivel,2,2020-04-24,fabián.torres@educacion.edu.ec,https://www.mcb.edu.ec/fabián_torres.png
487,783651fc07d444cb82a815ef99468387,Juan,Flórez,Masculino,2 nivel,4,2017-12-11,juan.flórez@educacion.edu.ec,https://www.mcb.edu.ec/juan_flórez.png
488,63e4eaaa8a1945e38f022eb1fe11c264,Sergio,Ruiz,Masculino,1 nivel,3,2019-05-12,sergio.ruiz@educacion.edu.ec,https://www.mcb.edu.ec/sergio_ruiz.png
489,938e2fc78ff34302b9fba069a8c5f723,Estefanía,Forero,Femenino,2 nivel,4,2018-03-28,estefanía.forero@educacion.edu.ec,https://www.mcb.edu.ec/estefanía_forero.png
490,553f6f0ce3664f1ebd1797899134d35e,Gabriel,Contreras,Masculino,1 nivel,2,2019-11-29,gabriel.contreras@educacion.edu.ec,https://www.mcb.edu.ec/gabriel_contreras.png
491,02a593057b064ae58709de46d8076981,Liceth,Jiménez,Femenino,1 nivel,3,2018-12-18,liceth_jiménez@educacion.edu.ec,https://www.mcb.edu.ec/liceth_jiménez.png
492,631f05cc33ef4479841d9b7dca269f37,Aura,Mesa,Femenino,2 nivel,4,2018-03-08,aura.mesa@educacion.edu.ec,https://www.mcb.edu.ec/aura_mesa.png
493,28ba25c8e2e04ead915214ee2eada99b,Alejandra,Salas,Femenino,1 nivel,3,2018-12-12,alejandra_salas@educacion.edu.ec,https://www.mcb.edu.ec/alejandra_salas.png
494,8c83e7f1628d434192acbc7ce78a948d,Laura,Peña,Femenino,2 nivel,4,2018-07-03,laura.peña@educacion.edu.ec,https://www.mcb.edu.ec/laura_peña.png
495,cea98bc95792458da1b844de9dee157f,Jhon,Hernández,Masculino,2 nivel,4,2018-02-10,jhon_hernández@educacion.edu.ec,https://www.mcb.edu.ec/jhon_hernández.png
496,ee76a2dba19c48dcae03fed4961a2774,Sandra,Estrada,Femenino,2 nivel,4,2018-05-07,sandra.estrada@educacion.edu.ec,https://www.mcb.edu.ec/sandra_estrada.png
497,b303524373b8431ab8c7943492129307,Diana,Gómez,Femenino,1 nivel,3,2019-01-05,diana.gómez@educacion.edu.ec,https://www.mcb.edu.ec/diana_gómez.png
498,73a2aa04a8bf4b8ab00eb6a9661efbee,David,Cano,Masculino,1 nivel,3,2019-09-09,david_cano@educacion.edu.ec,https://www.mcb.edu.ec/david_cano.png
499,8b3040975aff428ea53aafb75790cfbe,Germán,Castro,Masculino,2 nivel,4,2018-11-19,germán_castro@educacion.edu.ec,https://www.mcb.edu.ec/germán_castro.png
500,ba964a2861c54d229535483b85deae28,Anderson,Rodríguez,Masculino,2 nivel,5,2017-10-10,anderson_rodríguez@educacion.edu.ec,https://www.mcb.edu.ec/anderson_rodríguez.png
501,194e0d71a0814d67860a282329a06ffe,Efrain,Díaz,Masculino,1 nivel,2,2020-07-29,efrain.díaz@educacion.edu.ec,https://www.mcb.edu.ec/efrain_díaz.png
502,12d0d53e3cb84dbebdc32f97c7ed7047,Armando,Cardona,Masculino,2 nivel,4,2018-05-04,armando.cardona@educacion.edu.ec,https://www.mcb.edu.ec/armando_cardona.png
503,12cfaf6026994d6897f9ad0fc4503b4e,Roberto,Sánchez,Masculino,1 nivel,3,2018-12-11,roberto_sánchez@educacion.edu.ec,https://www.mcb.edu.ec/roberto_sánchez.png
504,bfc728c7e8c847a6b9f0890e2ca40b29,Margarita,Delgado,Femenino,2 nivel,4,2018-10-16,margarita.delgado@educacion.edu.ec,https://www.mcb.edu.ec/margarita_delgado.png
505,e0eb08bfbcee4e09a0853b2bf0e81376,Adrián,Parra,Masculino,1 nivel,3,2019-11-01,adrián_parra@educacion.edu.ec,https://www.mcb.edu.ec/adrián_parra.png
506,2b85e3c05d1b472ba09024f8462439bb,César,Pérez,Masculino,1 nivel,2,2020-03-05,césar_pérez@educacion.edu.ec,https://www.mcb.edu.ec/césar_pérez.png
507,1069eb0459ee4bad824b63e03fc002e0,Alfonso,Castro,Masculino,2 nivel,4,2018-01-30,alfonso.castro@educacion.edu.ec,https://www.mcb.edu.ec/alfonso_castro.png
508,e5e9b974d1344889847879754afcfe85,Yolanda,Ayala,Femenino,1 nivel,2,2020-03-07,yolanda.ayala@educacion.edu.ec,https://www.mcb.edu.ec/yolanda_ayala.png
509,091bf97f7d07488fbc19816ce12a4030,Heriberto,Rivas,Masculino,2 nivel,4,2018-05-12,heriberto.rivas@educacion.edu.ec,https://www.mcb.edu.ec/heriberto_rivas.png
510,886b679b8cee4c6b9d256e8f3855a90a,Augusto,Corredor,Masculino,1 nivel,3,2019-09-25,augusto_corredor@educacion.edu.ec,https://www.mcb.edu.ec/augusto_corredor.png
511,b8d3d8cc2da24f3da540d99df73dde53,Luis,Rodríguez,Masculino,1 nivel,2,2020-06-01,luis.rodríguez@educacion.edu.ec,https://www.mcb.edu.ec/luis_rodríguez.png
512,a772b2fe529c41f381f35b4111f259d8,Mario,Meza,Masculino,1 nivel,2,2020-05-18,mario.meza@educacion.edu.ec,https://www.mcb.edu.ec/mario_meza.png
513,c9c53584a3bf4a838a3043c989484971,José,Benavides,Masculino,2 nivel,4,2017-11-26,josé.benavides@educacion.edu.ec,https://www.mcb.edu.ec/josé_benavides.png
514,1010d19a690d4ff48ceb43ba78d61cfb,Edward,Cárdenas,Masculino,2 nivel,5,2017-10-01,edward.cárdenas@educacion.edu.ec,https://www.mcb.edu.ec/edward_cárdenas.png
515,feccce3685cf48cc8a8afd19d0f4cd89,Blanca,Cuéllar,Femenino,2 nivel,4,2018-10-27,blanca.cuéllar@educacion.edu.ec,https://www.mcb.edu.ec/blanca_cuéllar.png
516,3b01c7bfb734475aa0e0f9c727839a80,Camilo,Montenegro,Masculino,2 nivel,4,2018-04-06,camilo.montenegro@educacion.edu.ec,https://www.mcb.edu.ec/camilo_montenegro.png
517,70bc8acd270c409f87751315c2b4069f,Ester,García,Femenino,1 nivel,2,2020-07-22,ester_garcía@educacion.edu.ec,https://www.mcb.edu.ec/ester_garcía.png
518,a2c87627685a41f8add7c174fcc3f4dd,Jesús,Ortiz,Masculino,1 nivel,3,2019-03-05,jesús.ortiz@educacion.edu.ec,https://www.mcb.edu.ec/jesús_ortiz.png
519,0b98a704c60a42ff8100bcec0b53550e,Alex,Martínez,Masculino,1 nivel,3,2019-01-26,alex_martínez@educacion.edu.ec,https://www.mcb.edu.ec/alex_martínez.png
520,0c926a9cda914551a9360aca20b50ec3,Henry,Martínez,Masculino,2 nivel,4,2018-11-24,henry.martínez@educacion.edu.ec,https://www.mcb.edu.ec/henry_martínez.png
521,373658b71ce441fbb3b84a8858cbef9d,Silvio,Rodríguez,Masculino,1 nivel,2,2020-03-19,silvio_rodríguez@educacion.edu.ec,https://www.mcb.edu.ec/silvio_rodríguez.png
522,436ce7b80ca740628e3d180a7f0bfd56,Felipe,Martínez,Masculino,2 nivel,4,2018-02-10,felipe.martínez@educacion.edu.ec,https://www.mcb.edu.ec/felipe_martínez.png
523,09081e1d7ec0454ca0e19e931ce996f4,Daniel,Rueda,Masculino,1 nivel,2,2020-03-24,daniel.rueda@educacion.edu.ec,https://www.mcb.edu.ec/daniel_rueda.png
524,9c8c69cd7522490e80c9fe738a815995,José,Hernández,Masculino,1 nivel,3,2019-02-24,josé.hernández@educacion.edu.ec,https://www.mcb.edu.ec/josé_hernández.png
525,5a408090584a416ba1e8a284134959fe,Esmeralda,Valderrama,Femenino,1 nivel,3,2019-06-20,esmeralda_valderrama@educacion.edu.ec,https://www.mcb.edu.ec/esmeralda_valderrama.png
526,cfaaab6d626c468cbda9d65ef0ed42d0,Edison,Ortega,Masculino,2 nivel,4,2018-05-04,edison_ortega@educacion.edu.ec,https://www.mcb.edu.ec/edison_ortega.png
527,7721275faa2f45849d81821f6e7d0e56,Graciela,Silva,Femenino,2 nivel,4,2017-12-31,graciela.silva@educacion.edu.ec,https://www.mcb.edu.ec/graciela_silva.png
528,00144f5df757463a9e60c68469ba5905,Sebastián,Salgado,Masculino,2 nivel,4,2018-02-13,sebastián_salgado@educacion.edu.ec,https://www.mcb.edu.ec/sebastián_salgado.png
529,ecc560bbb6874eb4b9f05b2b36d325f6,Alejandra,Mejía,Femenino,1 nivel,2,2020-08-16,alejandra_mejía@educacion.edu.ec,https://www.mcb.edu.ec/alejandra_mejía.png
530,2483e0e0fa754b66a653e29162d57378,Hugo,Barreto,Masculino,1 nivel,3,2019-02-07,hugo.barreto@educacion.edu.ec,https://www.mcb.edu.ec/hugo_barreto.png
531,fa34fe96f9254ce1843bd6740611a616,Shirley,Ramos,Femenino,2 nivel,5,2017-09-02,shirley.ramos@educacion.edu.ec,https://www.mcb.edu.ec/shirley_ramos.png
532,bbb3797aadd6464ba51a9764ec0c1c42,Joan,Zambrano,Masculino,1 nivel,3,2019-05-26,joan.zambrano@educacion.edu.ec,https://www.mcb.edu.ec/joan_zambrano.png
533,c3bddab452b7445c895bf76a802ba22b,Carlos,Cerón,Masculino,1 nivel,2,2019-12-04,carlos.cerón@educacion.edu.ec,https://www.mcb.edu.ec/carlos_cerón.png
534,56d07a55f0754695924bf84426f84119,María,Correa,Femenino,1 nivel,3,2019-09-21,maría.correa@educacion.edu.ec,https://www.mcb.edu.ec/maría_correa.png
535,bc5d990c78c442ec932a77fd9585cc57,Ana,Murillo,Femenino,1 nivel,2,2020-04-13,ana.murillo@educacion.edu.ec,https://www.mcb.edu.ec/ana_murillo.png
536,06e2421eb3f649b0a6a36c115a07fc44,Enrique,Prieto,Masculino,1 nivel,3,2018-11-27,enrique_prieto@educacion.edu.ec,https://www.mcb.edu.ec/enrique_prieto.png
537,2469813cfdb54bf1931cbcccd5f40ca9,Jaime,Bravo,Masculino,2 nivel,4,2018-08-30,jaime_bravo@educacion.edu.ec,https://www.mcb.edu.ec/jaime_bravo.png
538,de72e889763c457a9be70ee5dd9e65d1,Joan,Ramírez,Masculino,2 nivel,4,2017-12-25,joan.ramírez@educacion.edu.ec,https://www.mcb.edu.ec/joan_ramírez.png
539,2ca8706d30af4a94b6e0a627f326f64c,Edwin,Caballero,Masculino,2 nivel,4,2018-04-12,edwin_caballero@educacion.edu.ec,https://www.mcb.edu.ec/edwin_caballero.png
540,5201aac487fd4781bf9fd65d0b4db312,Patricia,Gómez,Femenino,2 nivel,5,2017-11-15,patricia.gómez@educacion.edu.ec,https://www.mcb.edu.ec/patricia_gómez.png
541,dc1c66525cda423ab6894e11f55fccab,Jimmy,Beltrán,Masculino,1 nivel,3,2019-06-29,jimmy.beltrán@educacion.edu.ec,https://www.mcb.edu.ec/jimmy_beltrán.png
542,c7f8494b1ee84044b5ded585bb2a180b,Johanna,Reyes,Femenino,2 nivel,4,2018-01-02,johanna.reyes@educacion.edu.ec,https://www.mcb.edu.ec/johanna_reyes.png
543,1d9cd665c2d942ce8ce67845af5b7198,Fabián,Carrillo,Masculino,2 nivel,4,2017-12-24,fabián_carrillo@educacion.edu.ec,https://www.mcb.edu.ec/fabián_carrillo.png
544,8a60bdd1258a4156a47351226b464621,Mauricio,Rangel,Masculino,1 nivel,3,2019-04-26,mauricio_rangel@educacion.edu.ec,https://www.mcb.edu.ec/mauricio_rangel.png
545,f9b9aeafaada4ae99ec7a2b96e813a3f,Elvira,Rico,Femenino,2 nivel,4,2018-01-19,elvira_rico@educacion.edu.ec,https://www.mcb.edu.ec/elvira_rico.png
546,d675c2a7006e4c13842c463d5a1db0df,David,Montenegro,Masculino,2 nivel,4,2018-05-09,david.montenegro@educacion.edu.ec,https://www.mcb.edu.ec/david_montenegro.png
547,13e169536eea440981bfd18116507821,Luis,Solano,Masculino,1 nivel,3,2018-12-02,luis_solano@educacion.edu.ec,https://www.mcb.edu.ec/luis_solano.png
548,f07b8433661e46d7a1c3d30a60bdf992,Alexandra,Chacón,Femenino,2 nivel,4,2018-10-16,alexandra.chacón@educacion.edu.ec,https://www.mcb.edu.ec/alexandra_chacón.png
549,0791844fdba04ce8ae977f061c52f58a,Rosa,Blanco,Femenino,1 nivel,2,2020-06-09,rosa_blanco@educacion.edu.ec,https://www.mcb.edu.ec/rosa_blanco.png
550,7d30f1a54e7e4ea889d0717197a6ff27,José,Bejarano,Masculino,1 nivel,3,2019-11-20,josé.bejarano@educacion.edu.ec,https://www.mcb.edu.ec/josé_bejarano.png
551,80ccc051b65f444aaf2f669e80469c6a,Estiven,Orozco,Masculino,1 nivel,3,2019-07-22,estiven_orozco@educacion.edu.ec,https://www.mcb.edu.ec/estiven_orozco.png
552,98f94510ae9d4a6ca195f9c00ac56e88,Juan,Ospina,Masculino,1 nivel,2,2019-12-02,juan_ospina@educacion.edu.ec,https://www.mcb.edu.ec/juan_ospina.png
553,8a1c824f391e45ab91bbd65d7c4b2556,Amparo,Cano,Femenino,1 nivel,2,2020-06-04,amparo.cano@educacion.edu.ec,https://www.mcb.edu.ec/amparo_cano.png
554,a3f2f9a7390e48ae879630b5b90d0288,Julia,Pérez,Femenino,1 nivel,3,2019-04-15,julia_pérez@educacion.edu.ec,https://www.mcb.edu.ec/julia_pérez.png
555,45458a316feb4e49b0e6ec5c5f8f694e,Olga,Ruiz,Femenino,1 nivel,2,2019-11-25,olga_ruiz@educacion.edu.ec,https://www.mcb.edu.ec/olga_ruiz.png
556,b91c64228c804ee693a21d0d06038472,Ronal,Guzmán,Masculino,1 nivel,2,2019-12-28,ronal.guzmán@educacion.edu.ec,https://www.mcb.edu.ec/ronal_guzmán.png
557,f4f37dbdb66e4eb9b6117a034375d24c,Jaime,Benítez,Masculino,2 nivel,4,2018-03-14,jaime.benítez@educacion.edu.ec,https://www.mcb.edu.ec/jaime_benítez.png
558,166e5819a9cf4e59b38b262f37c51cee,Claudia,Ortiz,Femenino,1 nivel,3,2019-07-10,claudia.ortiz@educacion.edu.ec,https://www.mcb.edu.ec/claudia_ortiz.png
559,c7bba17914b14a76816562ccb02e8d9e,Jaime,Vargas,Masculino,2 nivel,5,2017-11-18,jaime_vargas@educacion.edu.ec,https://www.mcb.edu.ec/jaime_vargas.png
560,a69934b25f9548c2aacaf28d3875c06a,Patricia,Cruz,Femenino,1 nivel,2,2020-04-09,patricia.cruz@educacion.edu.ec,https://www.mcb.edu.ec/patricia_cruz.png
561,dae2819d78454bae9efb6139ef808e13,Karen,Pérez,Femenino,2 nivel,5,2017-10-20,karen.pérez@educacion.edu.ec,https://www.mcb.edu.ec/karen_pérez.png
562,1471735bcac9451fbc2f611d696c20cb,Miguel,Velasco,Masculino,1 nivel,3,2019-08-20,miguel.velasco@educacion.edu.ec,https://www.mcb.edu.ec/miguel_velasco.png
563,e472f26e8af044409dbb1261ec15446d,Luis,Murcia,Masculino,1 nivel,3,2019-03-27,luis.murcia@educacion.edu.ec,https://www.mcb.edu.ec/luis_murcia.png
564,12c6543970414daf9e3cb5f9e10f3ed5,Carlos,Castaño,Masculino,1 nivel,3,2019-05-30,carlos.castaño@educacion.edu.ec,https://www.mcb.edu.ec/carlos_castaño.png
565,3f0da001b8a2488d9d110086142e93ce,Elena,Ortega,Femenino,1 nivel,3,2019-07-22,elena_ortega@educacion.edu.ec,https://www.mcb.edu.ec/elena_ortega.png
566,f73a18b503e44b9c9d0dc1015f23381b,Gabriel,Pérez,Masculino,1 nivel,3,2019-01-23,gabriel_pérez@educacion.edu.ec,https://www.mcb.edu.ec/gabriel_pérez.png
567,a1cf8400f8384f04a3184685d6611f8c,Andrés,Martínez,Masculino,2 nivel,4,2018-11-07,andrés.martínez@educacion.edu.ec,https://www.mcb.edu.ec/andrés_martínez.png
568,d8cb61c9f7dc45bd941a5e3e0e694643,María,Cortés,Femenino,2 nivel,4,2018-11-20,maría.cortés@educacion.edu.ec,https://www.mcb.edu.ec/maría_cortés.png
569,1864f49f63ad4ac3b3c38488985571b4,Dary,Gómez,Femenino,1 nivel,2,2020-08-18,dary_gómez@educacion.edu.ec,https://www.mcb.edu.ec/dary_gómez.png
570,77707cf85425464e82e6b9cef612d088,Luz,Parra,Femenino,2 nivel,4,2018-09-09,luz.parra@educacion.edu.ec,https://www.mcb.edu.ec/luz_parra.png
571,5ff67faffcb04d5680cdd13fe2260c7d,Alexander,Sepúlveda,Masculino,2 nivel,4,2018-10-13,alexander.sepúlveda@educacion.edu.ec,https://www.mcb.edu.ec/alexander_sepúlveda.png
572,bea4e63516054c4da4813b1bc0abd6ad,Óscar,Yepes,Masculino,1 nivel,3,2019-01-28,óscar_yepes@educacion.edu.ec,https://www.mcb.edu.ec/óscar_yepes.png
573,35ac9e3d41794ae6a5aebb72278f7b55,Eduardo,Vargas,Masculino,1 nivel,2,2020-03-24,eduardo.vargas@educacion.edu.ec,https://www.mcb.edu.ec/eduardo_vargas.png
574,331cbd9121f64073b6ae4d7b9a74a364,Alexander,Mejía,Masculino,1 nivel,3,2018-12-10,alexander_mejía@educacion.edu.ec,https://www.mcb.edu.ec/alexander_mejía.png
575,fedb3ad1b02743789550843ced302951,Marlon,Cárdenas,Masculino,2 nivel,4,2018-05-01,marlon.cárdenas@educacion.edu.ec,https://www.mcb.edu.ec/marlon_cárdenas.png
576,d49f085ee6814abb9ebaaaf7de559044,Andrés,Gómez,Masculino,2 nivel,4,2018-03-31,andrés_gómez@educacion.edu.ec,https://www.mcb.edu.ec/andrés_gómez.png
577,4222c64a598b4fdc871c6fbb6cc4874f,Hernando,Ochoa,Masculino,2 nivel,4,2018-10-29,hernando_ochoa@educacion.edu.ec,https://www.mcb.edu.ec/hernando_ochoa.png
578,94d4501e430c45718ff86ba18b00accb,Daniel,Rodríguez,Masculino,1 nivel,3,2019-06-11,daniel.rodríguez@educacion.edu.ec,https://www.mcb.edu.ec/daniel_rodríguez.png
579,1ff8c9a9d19a4b3199f60fa10c428363,Moisés,Durán,Masculino,2 nivel,4,2018-02-14,moisés.durán@educacion.edu.ec,https://www.mcb.edu.ec/moisés_durán.png
580,8998c08d27364617a7c771a9fdabed32,Iván,Arango,Masculino,2 nivel,4,2018-07-23,iván.arango@educacion.edu.ec,https://www.mcb.edu.ec/iván_arango.png
581,15a5be46f942444584b8d4617ba1cc62,Enith,Díaz,Femenino,2 nivel,4,2018-10-17,enith.díaz@educacion.edu.ec,https://www.mcb.edu.ec/enith_díaz.png
582,985df26c590c45a08fa7ace7ac423567,Hernando,Díaz,Masculino,2 nivel,5,2017-10-15,hernando.díaz@educacion.edu.ec,https://www.mcb.edu.ec/hernando_díaz.png
583,9da558dcc15340179c98f9f1e3379668,Liliana,González,Femenino,1 nivel,3,2019-05-27,liliana.gonzález@educacion.edu.ec,https://www.mcb.edu.ec/liliana_gonzález.png
584,1b26cd7813de4dccbfe28d218fde6ff7,Rosa,Acosta,Femenino,1 nivel,2,2020-08-02,rosa_acosta@educacion.edu.ec,https://www.mcb.edu.ec/rosa_acosta.png
585,e5720520d8bb400aad3c8cb2963f7886,María,Granados,Femenino,1 nivel,3,2019-07-26,maría_granados@educacion.edu.ec,https://www.mcb.edu.ec/maría_granados.png
586,9582ba66dfe5402cb673ee73848bbe76,Jair,Castillo,Masculino,2 nivel,4,2018-07-25,jair.castillo@educacion.edu.ec,https://www.mcb.edu.ec/jair_castillo.png
587,1f26a5982e554002a8eea1a630717655,Edwin,Martínez,Masculino,1 nivel,3,2019-05-05,edwin.martínez@educacion.edu.ec,https://www.mcb.edu.ec/edwin_martínez.png
588,4d3787f0bfee4bab9c1c02421c87dd60,Alex,Ramírez,Masculino,2 nivel,4,2018-11-06,alex.ramírez@educacion.edu.ec,https://www.mcb.edu.ec/alex_ramírez.png
589,f9796a8f189d4cfb895d42773815aa97,Elizabeth,Bonilla,Femenino,2 nivel,4,2018-04-22,elizabeth_bonilla@educacion.edu.ec,https://www.mcb.edu.ec/elizabeth_bonilla.png
590,52c69acde8f24fa0bb09199732682fac,Jairo,Mora,Masculino,1 nivel,3,2019-03-31,jairo_mora@educacion.edu.ec,https://www.mcb.edu.ec/jairo_mora.png
591,52b6b9a1e22247649745db49adc005f6,María,Díaz,Femenino,1 nivel,3,2019-03-09,maría_díaz@educacion.edu.ec,https://www.mcb.edu.ec/maría_díaz.png
592,d56a67dea550472c83004f0dc7cd272c,Felipe,Hernández,Masculino,1 nivel,2,2020-08-22,felipe.hernández@educacion.edu.ec,https://www.mcb.edu.ec/felipe_hernández.png
593,8876cb58fe504ab7910760bfe715a8a0,Enrique,Fuentes,Masculino,2 nivel,4,2018-03-22,enrique_fuentes@educacion.edu.ec,https://www.mcb.edu.ec/enrique_fuentes.png
594,5e9c2035c5c8498da885396bad9a6f14,John,Quiroz,Masculino,1 nivel,2,2020-08-24,john_quiroz@educacion.edu.ec,https://www.mcb.edu.ec/john_quiroz.png
595,a87c17db37bf4b8dba58f9600969c835,Víctor,Barreto,Masculino,1 nivel,2,2020-05-18,víctor.barreto@educacion.edu.ec,https://www.mcb.edu.ec/víctor_barreto.png
596,ca89e716fb284e99bd5e812770fb00c9,Milena,Gaitán,Femenino,1 nivel,2,2020-02-21,milena.gaitán@educacion.edu.ec,https://www.mcb.edu.ec/milena_gaitán.png
597,931f6f6f36c54367b73d0d2aff3906bb,Carlos,Castro,Masculino,2 nivel,4,2018-04-29,carlos_castro@educacion.edu.ec,https://www.mcb.edu.ec/carlos_castro.png
598,4262ae1374ef46709bf3ffb21e7d7f78,Gloria,Suárez,Femenino,1 nivel,3,2019-07-09,gloria.suárez@educacion.edu.ec,https://www.mcb.edu.ec/gloria_suárez.png
599,d54324cce2764c7085d241febccf3074,Luis,Torres,Masculino,1 nivel,3,2019-04-23,luis_torres@educacion.edu.ec,https://www.mcb.edu.ec/luis_torres.png
600,5669edf9345746dc956cbee74d264ee9,Alfonso,Moreno,Masculino,1 nivel,2,2020-03-19,alfonso.moreno@educacion.edu.ec,https://www.mcb.edu.ec/alfonso_moreno.png
601,ee0efb96298646c894af335c067f984c,Maritza,Suárez,Femenino,1 nivel,3,2019-10-10,maritza_suárez@educacion.edu.ec,https://www.mcb.edu.ec/maritza_suárez.png
602,3f19a41fecc94fcf8c2f812b605d214f,Camila,García,Femenino,1 nivel,3,2019-09-14,camila.garcía@educacion.edu.ec,https://www.mcb.edu.ec/camila_garcía.png
603,6b0eca1f3c3f4801a4b1381742adb223,Luz,Suárez,Femenino,1 nivel,3,2019-05-03,luz.suárez@educacion.edu.ec,https://www.mcb.edu.ec/luz_suárez.png
604,befa697ca23f41c596112dfc5e583ef3,Viviana,Torres,Femenino,2 nivel,4,2017-12-23,viviana_torres@educacion.edu.ec,https://www.mcb.edu.ec/viviana_torres.png
605,05b7ee659159415ab31acad343beaf8a,Alfredo,Velásquez,Masculino,2 nivel,4,2018-04-14,alfredo.velásquez@educacion.edu.ec,https://www.mcb.edu.ec/alfredo_velásquez.png
606,d554237b947347fc933cc3aa8cf16526,Felix,Bohórquez,Masculino,1 nivel,2,2019-12-26,felix.bohórquez@educacion.edu.ec,https://www.mcb.edu.ec/felix_bohórquez.png
607,9c275f872e9547a0bf6a43dcbecb4a6b,Fabián,Gallego,Masculino,1 nivel,3,2019-07-09,fabián.gallego@educacion.edu.ec,https://www.mcb.edu.ec/fabián_gallego.png
608,8b86aee309d64310b4cac49c54bda008,Dario,Herrera,Masculino,2 nivel,4,2018-04-21,dario_herrera@educacion.edu.ec,https://www.mcb.edu.ec/dario_herrera.png
609,95682b15a953499e9804c889812ca293,Eliana,Martínez,Femenino,1 nivel,3,2019-06-15,eliana.martínez@educacion.edu.ec,https://www.mcb.edu.ec/eliana_martínez.png
610,a5c1207d9de74efcbd142d40c680cf4d,María,Caro,Femenino,2 nivel,4,2018-05-16,maría_caro@educacion.edu.ec,https://www.mcb.edu.ec/maría_caro.png
611,ef124788bfc046509d907e10b858d9ab,Isabel,Galindo,Femenino,2 nivel,4,2018-09-12,isabel_galindo@educacion.edu.ec,https://www.mcb.edu.ec/isabel_galindo.png
612,e0bf8eea2141465783942f6145969616,Esther,Mosquera,Femenino,2 nivel,4,2018-07-11,esther.mosquera@educacion.edu.ec,https://www.mcb.edu.ec/esther_mosquera.png
613,a0e49654974244e7917ad05aaa398ac0,Enrique,Barbosa,Masculino,1 nivel,2,2020-02-08,enrique.barbosa@educacion.edu.ec,https://www.mcb.edu.ec/enrique_barbosa.png
614,2f5d9c629d95431986f4b8261a105b0e,Stiven,Álvarez,Masculino,2 nivel,4,2018-04-07,stiven.álvarez@educacion.edu.ec,https://www.mcb.edu.ec/stiven_álvarez.png
615,4d35a80f71544dc885c445c27bb5987b,Inés,Fernández,Femenino,1 nivel,3,2019-08-12,inés_fernández@educacion.edu.ec,https://www.mcb.edu.ec/inés_fernández.png
616,24ffbe428ef84c5b91f1cbb230a2070d,Daniel,Meza,Masculino,2 nivel,4,2018-02-22,daniel.meza@educacion.edu.ec,https://www.mcb.edu.ec/daniel_meza.png
617,049b9d96985743bca71798b0057dcc95,Darwin,Hernández,Masculino,1 nivel,3,2019-02-17,darwin_hernández@educacion.edu.ec,https://www.mcb.edu.ec/darwin_hernández.png
618,1edab73123784f319a081d0bc422745d,José,Aguirre,Masculino,2 nivel,4,2018-06-07,josé_aguirre@educacion.edu.ec,https://www.mcb.edu.ec/josé_aguirre.png
619,4ab9cf518e58422a8b6345dcc4aa7fe3,Edwin,Pérez,Masculino,1 nivel,2,2019-12-07,edwin.pérez@educacion.edu.ec,https://www.mcb.edu.ec/edwin_pérez.png
620,7f5c19939c284af0810e3b4194d255ca,Henry,Torres,Masculino,1 nivel,2,2020-05-11,henry.torres@educacion.edu.ec,https://www.mcb.edu.ec/henry_torres.png
