,id,nombre,apellido,edad,genero,Titulo,fecha_de_nacimiento,email
964,5365d1e812d646e29994ac95d329f02a,Cecilia,Ramírez,41,Femenino,Tecnologo,1981-06-10,cecilia.ramírez_docente@educacion.edu.ec
965,0232d0e8ce6e45c4b671cc45b4bbbe80,Santos,Amaya,24,Masculino,Licenciado,1997-11-27,santos_amaya_docente@educacion.edu.ec
966,9f5c2fe8244642cf9549cfec275147b5,Yolanda,Palacios,39,Femenino,Licenciado,1983-01-05,yolanda_palacios_docente@educacion.edu.ec
967,ff0fe3873bfd47528f9dbfe9e877914d,Karina,Andrade,32,Femenino,Licenciado,1990-03-29,karina_andrade_docente@educacion.edu.ec
968,6b9c653890fc4ef6865e364019df8eb7,Carmen,Muñoz,38,Femenino,Licenciado,1984-01-25,carmen.muñoz_docente@educacion.edu.ec
969,a0e81639ea4249d1a13b77a04588cfc3,Óscar,Uribe,28,Masculino,Tecnologo,1994-10-15,óscar_uribe_docente@educacion.edu.ec
970,b1f503180dc74e07be41a4e1e698ecdf,Freddy,Quintero,31,Masculino,Licenciado,1991-10-01,freddy_quintero_docente@educacion.edu.ec
971,8693674ff46345c3ae51825466d41526,Danilo,Martínez,41,Masculino,Doctorado,1981-10-02,danilo_martínez_docente@educacion.edu.ec
972,ecc240ea05e24212a301a630670b1c91,Leidy,Guerrero,36,Femenino,Tecnologo,1986-04-16,leidy.guerrero_docente@educacion.edu.ec
973,7ccb6e38dbb9496bb80d23ca19077838,Mónica,Rivas,40,Femenino,Bachillerato,1982-08-22,mónica.rivas_docente@educacion.edu.ec
974,d108707d429f44bfb2106ce038cf1805,Beatriz,Medina,33,Femenino,Licenciado,1989-02-06,beatriz.medina_docente@educacion.edu.ec
975,dac3ddd61df848feb46445dd25e3f618,Hernando,Ruiz,30,Masculino,Licenciado,1992-07-03,hernando_ruiz_docente@educacion.edu.ec
976,7b9f3b9b97f34cf5afb02e604ae3c318,Esther,Rodríguez,33,Femenino,Licenciado,1989-04-30,esther.rodríguez_docente@educacion.edu.ec
977,d63f9142dfc24638979eb648175b467f,Mary,García,40,Femenino,Maestria,1982-06-17,mary_garcía_docente@educacion.edu.ec
978,38e1f22f6b4c4e218664047664d798fa,Carlos,Guerra,45,Masculino,Maestria,1977-05-19,carlos.guerra_docente@educacion.edu.ec
979,67d9709d678f4fa789f6c0ee7e150def,Adrián,Mercado,27,Masculino,Bachillerato,1995-05-23,adrián_mercado_docente@educacion.edu.ec
980,c9dc156027da46649c46f1f93e850493,Astrid,Díaz,35,Femenino,Tecnologo,1987-02-11,astrid.díaz_docente@educacion.edu.ec
981,7d22c186609644e4b38eec74dccfba20,Martha,Vargas,31,Femenino,Licenciado,1991-05-19,martha.vargas_docente@educacion.edu.ec
982,ee8ee6c2f6324ab8bd45adce4a2713f9,Paola,Rodríguez,33,Femenino,Bachillerato,1988-12-20,paola_rodríguez_docente@educacion.edu.ec
983,c85b2ac4fae44ca2bfe1a14c8317648f,Sandra,Blanco,36,Femenino,Maestria,1986-08-29,sandra_blanco_docente@educacion.edu.ec
984,6c1b7d1dbc9f44bc8686fba5485a158c,Martha,Cardona,27,Femenino,Bachillerato,1995-04-03,martha.cardona_docente@educacion.edu.ec
985,10277fb40eb44e599ed31681a04395a6,Jenny,Martínez,39,Femenino,Bachillerato,1983-06-22,jenny_martínez_docente@educacion.edu.ec
986,99db970c14a945baaba15bd2d6145f9e,Andrea,Arévalo,40,Femenino,Tecnologo,1982-08-04,andrea.arévalo_docente@educacion.edu.ec
987,fa935a8cb31a4cb28f20151138bb8722,Fabián,Rodríguez,29,Masculino,Doctorado,1993-05-14,fabián.rodríguez_docente@educacion.edu.ec
988,83692cb50f8d46388ef013df396b0433,Rafael,Rojas,33,Masculino,Tecnologo,1989-07-30,rafael_rojas_docente@educacion.edu.ec
989,43f99bbc11d34d36a1b826179625a0b6,Elkin,Galvis,48,Masculino,Tecnologo,1974-09-19,elkin.galvis_docente@educacion.edu.ec
990,e269bcde5c0d4bacb6c33a8b8dbb6c37,Alexandra,Peña,36,Femenino,Maestria,1985-12-21,alexandra_peña_docente@educacion.edu.ec
991,9422a6af58c448239f0a8a1037b3ac6f,Carmen,Parra,27,Femenino,Licenciado,1995-05-22,carmen.parra_docente@educacion.edu.ec
992,755b2af5eeef40ba81642f7b377e2f6a,Lorena,Figueroa,35,Femenino,Licenciado,1987-11-13,lorena.figueroa_docente@educacion.edu.ec
993,7ba106e7a4034685b5db4a1346d4a593,Johana,Sepúlveda,45,Femenino,Tecnologo,1977-04-05,johana_sepúlveda_docente@educacion.edu.ec
994,46b2c52a187e45fab6603d04241a6b09,Jaime,Parra,28,Masculino,Maestria,1994-07-10,jaime.parra_docente@educacion.edu.ec
995,7481264f0afc4c9aae6c31fa255954b7,Brayan,Delgado,37,Masculino,Bachillerato,1985-06-13,brayan_delgado_docente@educacion.edu.ec
996,9e5d9145a1f84fd79a372092057fac95,Luis,Angarita,27,Masculino,Doctorado,1995-05-12,luis.angarita_docente@educacion.edu.ec
997,ef36a1dafa4b41f5adbe0ef87201d152,Claudia,Flórez,40,Femenino,Licenciado,1982-04-01,claudia_flórez_docente@educacion.edu.ec
998,a5e45df39c534245b60e342b880b943a,Edward,Puentes,37,Masculino,Tecnologo,1985-11-24,edward.puentes_docente@educacion.edu.ec
999,689e4510e4ac42e39ed94edda366a7de,Eliecer,Mesa,35,Masculino,Maestria,1986-12-15,eliecer_mesa_docente@educacion.edu.ec
1000,672d1c21963845bb94be7bd3e5ae6538,Gladys,Díaz,34,Femenino,Doctorado,1988-10-03,gladys_díaz_docente@educacion.edu.ec
1001,1b12e8c9e57e432ba8a04eb36ef7fd04,Omar,Díaz,32,Masculino,Licenciado,1990-02-23,omar_díaz_docente@educacion.edu.ec
1002,f58164a19ffd4131bb29c1ec50c2e4bf,Elena,Bautista,34,Femenino,Bachillerato,1988-05-08,elena_bautista_docente@educacion.edu.ec
1003,c09bbdd834d443e882d3da95dcac95ee,Nel,Quintero,26,Masculino,Tecnologo,1996-05-08,nel_quintero_docente@educacion.edu.ec
1004,331c5341f74a417b9dbf025b5cd3a2cd,Iván,Díaz,45,Masculino,Doctorado,1977-04-26,iván.díaz_docente@educacion.edu.ec
1005,f12e2045eb944be5a8dc449caae6eee5,Pedro,Jiménez,34,Masculino,Licenciado,1988-01-15,pedro_jiménez_docente@educacion.edu.ec
1006,c9d46d57057047f1a4571f2b543e48fb,Ramiro,García,43,Masculino,Licenciado,1979-11-18,ramiro_garcía_docente@educacion.edu.ec
1007,fd348eb24ea04bad91aa587ab204bc45,Ricardo,Sierra,46,Masculino,Maestria,1975-12-16,ricardo_sierra_docente@educacion.edu.ec
1008,8fd94c17bf484e82bd0d5ebbeb59cf8c,Tatiana,Giraldo,30,Femenino,Doctorado,1992-11-06,tatiana_giraldo_docente@educacion.edu.ec
1009,e7802fbb84444e8c8f72c9bafe669cf8,Stella,Rojas,33,Femenino,Maestria,1989-07-15,stella_rojas_docente@educacion.edu.ec
1010,976959844ee14b0ea212303a421ca3e9,María,Bermúdez,40,Femenino,Maestria,1981-12-20,maría.bermúdez_docente@educacion.edu.ec
1011,d995f1cbda944aa697a2d109a9837df5,Heriberto,Muñoz,39,Masculino,Bachillerato,1983-03-18,heriberto.muñoz_docente@educacion.edu.ec
1012,3262cc1d50704c8ababe7d45b2d4edfb,Elizabeth,Castro,37,Femenino,Bachillerato,1985-01-25,elizabeth.castro_docente@educacion.edu.ec
1013,19c4ac0daa094eadb7c68ce2530ff4b4,Tatiana,Velásquez,33,Femenino,Licenciado,1989-07-05,tatiana.velásquez_docente@educacion.edu.ec
1014,9082bf3dc861453cbfcd28dfb120c8c6,Martha,González,44,Femenino,Licenciado,1978-07-09,martha.gonzález_docente@educacion.edu.ec
1015,8ab3c643c21b42519f6c4bae6b95741c,María,Rodríguez,40,Femenino,Maestria,1982-06-12,maría_rodríguez_docente@educacion.edu.ec
1016,2efdc0c4ad464eeeba0c9ac3e49fd292,Jorge,Prada,36,Masculino,Tecnologo,1986-04-08,jorge_prada_docente@educacion.edu.ec
1017,9f4911e14dd04cc1a0118060a321031c,Fernanda,Palacios,37,Femenino,Maestria,1985-09-16,fernanda.palacios_docente@educacion.edu.ec
1018,b0e1062d4bb944bcb88094a377134a06,Amalia,Sierra,35,Femenino,Bachillerato,1987-01-31,amalia.sierra_docente@educacion.edu.ec
1019,a89e827b6e5f46cb9421ceaa171e77d0,Gloria,Rodríguez,26,Femenino,Licenciado,1996-04-21,gloria_rodríguez_docente@educacion.edu.ec
1020,7ca684c94dd04a98a7aa21129e3f22a6,María,Mesa,41,Femenino,Maestria,1981-08-11,maría_mesa_docente@educacion.edu.ec
1021,cf833ef70619451d834c907709aaeadf,Norma,Salazar,44,Femenino,Licenciado,1977-12-05,norma_salazar_docente@educacion.edu.ec
1022,68025ff2e2a447669fc2ee936a161e3d,Marcela,Camargo,34,Femenino,Licenciado,1988-06-01,marcela_camargo_docente@educacion.edu.ec
1023,78ce0790ad504504836fc35575ebf6d6,César,Bastidas,33,Masculino,Tecnologo,1989-06-23,césar_bastidas_docente@educacion.edu.ec
1024,b118fe9ddbf545be97f1360022009162,Aura,Sierra,35,Femenino,Licenciado,1987-03-23,aura_sierra_docente@educacion.edu.ec
1025,30337267503a4c289789895470804c5c,Rubén,Mora,29,Masculino,Tecnologo,1993-04-05,rubén_mora_docente@educacion.edu.ec
1026,b8b6ce966191434e87dd87d97b9e04ad,Dayana,Cruz,37,Femenino,Licenciado,1985-07-14,dayana_cruz_docente@educacion.edu.ec
1027,b8873a2895fa40888bc412214d71ef00,Milena,García,30,Femenino,Tecnologo,1992-10-11,milena_garcía_docente@educacion.edu.ec
1028,6836875694094086906b930b8a4f1f39,Gloria,Pedraza,38,Femenino,Licenciado,1984-09-26,gloria_pedraza_docente@educacion.edu.ec
1029,94c4f06f2f6641a0ac888004f080c65c,Armando,Carvajal,46,Masculino,Bachillerato,1976-09-10,armando_carvajal_docente@educacion.edu.ec
1030,25a39c0ac9654d75913ab759d5de6ae6,Luis,Díaz,33,Masculino,Tecnologo,1989-09-01,luis.díaz_docente@educacion.edu.ec
1031,b52738f4244742f9b9f01a231f5f24ce,Antonio,Rojas,40,Masculino,Bachillerato,1982-04-23,antonio_rojas_docente@educacion.edu.ec
1032,33e621f8d9a74be5a62aa5ea7a0994c4,Martha,Correa,28,Femenino,Licenciado,1994-10-12,martha.correa_docente@educacion.edu.ec
1033,64b2c460def14600adea5e02c295db63,Jazmín,Vargas,25,Femenino,Tecnologo,1996-11-28,jazmín.vargas_docente@educacion.edu.ec
1034,87cb558426ad456dbd2b2965aa1bb6e3,Alejandro,Montes,49,Masculino,Licenciado,1973-10-20,alejandro_montes_docente@educacion.edu.ec
1035,ce92bd19d9a243508220e0f00ab3924e,Diana,González,45,Femenino,Doctorado,1977-05-20,diana.gonzález_docente@educacion.edu.ec
1036,f1bf1a7683b84e2cbcfb5617d0ef37c9,Rocío,Ochoa,47,Femenino,Licenciado,1974-12-15,rocío.ochoa_docente@educacion.edu.ec
1037,35321f0c91ca4fc19f1772ce1c1460ed,Dolores,Naranjo,46,Femenino,Tecnologo,1975-12-30,dolores_naranjo_docente@educacion.edu.ec
1038,483ebd5e27a3447fb51989cfdff85d28,Paola,Pérez,26,Femenino,Doctorado,1996-02-16,paola.pérez_docente@educacion.edu.ec
1039,40ec295df6134be49e4659c330684ef0,Pilar,Córdoba,38,Femenino,Tecnologo,1984-04-22,pilar_córdoba_docente@educacion.edu.ec
1040,12f103d01f264292b66797d18636bbc3,Ángel,Martínez,45,Masculino,Doctorado,1977-08-07,ángel_martínez_docente@educacion.edu.ec
1041,519fe657dced4ffcbb151a9d75d82c4d,Martha,Ramírez,29,Femenino,Bachillerato,1993-05-28,martha.ramírez_docente@educacion.edu.ec
1042,c63fba2c52cb4c0ab6b07959ad77fb9b,Paola,Pérez,41,Femenino,Licenciado,1980-12-19,paola_pérez_docente@educacion.edu.ec
1043,7e29766832ff41afa501b0a34266204e,Johana,Moreno,44,Femenino,Tecnologo,1978-02-03,johana.moreno_docente@educacion.edu.ec
1044,61c50bfed20d4151910991661ee5f354,Luis,Parra,30,Masculino,Bachillerato,1991-12-27,luis.parra_docente@educacion.edu.ec
1045,ce82e47db908433fa72b85ef5dea0ab4,María,Flórez,38,Femenino,Bachillerato,1984-04-11,maría.flórez94_docente@educacion.edu.ec
1046,0eeb7102ce0a4590a8a46160be846fca,Gladis,Serrano,27,Femenino,Bachillerato,1995-11-16,gladis.serrano_docente@educacion.edu.ec
1047,add499336b99429b995dfcf524c9d1e5,Daniel,Acosta,49,Masculino,Bachillerato,1973-10-17,daniel.acosta_docente@educacion.edu.ec
1048,f176aa3ed9774a46a8f6919a8455f36d,Vanessa,Triana,40,Femenino,Licenciado,1982-10-19,vanessa_triana_docente@educacion.edu.ec
1049,3ac894d5c6f84be68724af87dd38ba37,Marcela,Chávez,33,Femenino,Bachillerato,1989-01-16,marcela.chávez_docente@educacion.edu.ec
1050,f4ff017315884e728b0988e4a094b8ae,Leidy,Aguirre,48,Femenino,Maestria,1974-07-22,leidy_aguirre_docente@educacion.edu.ec
1051,34b93e4ee35f4560b3d6d4389c25f57c,Gloria,Sarmiento,43,Femenino,Licenciado,1979-10-22,gloria_sarmiento_docente@educacion.edu.ec
1052,b6fed1c1c53f4c78b756cd0f9081e180,Milena,Gamboa,41,Femenino,Maestria,1981-09-20,milena.gamboa_docente@educacion.edu.ec
1053,54c91006d6734f67b06c30a482805fb6,Luz,Sánchez,33,Femenino,Maestria,1989-01-03,luz.sánchez_docente@educacion.edu.ec
1054,ab4764dd4f6f44c4815af6e7a47ba29d,Pilar,Ramírez,46,Femenino,Bachillerato,1976-04-28,pilar_ramírez_docente@educacion.edu.ec
1055,84231db0caae423f84a90edcaf48a63b,Hugo,Sánchez,34,Masculino,Licenciado,1988-09-05,hugo.sánchez_docente@educacion.edu.ec
1056,fe4c386f28b2482391b34170a45815c5,Elías,López,36,Masculino,Doctorado,1986-05-03,elías.lópez_docente@educacion.edu.ec
1057,2f744121d564481eb3d5c067eeffed2e,María,Gómez,32,Femenino,Doctorado,1990-07-01,maría_gómez20_docente@educacion.edu.ec
1058,73b2028a3fe74a9b8167760dd2b70128,Roger,Vásquez,38,Masculino,Bachillerato,1984-09-10,roger_vásquez_docente@educacion.edu.ec
1059,505de28941c44692aa62131ce61fd134,Antonio,Gómez,34,Masculino,Tecnologo,1987-12-15,antonio.gómez_docente@educacion.edu.ec
1060,7376cf5dcc7a4ce4adf4145115a155d9,Luz,Franco,40,Femenino,Licenciado,1982-07-24,luz.franco_docente@educacion.edu.ec
1061,1710125dfcb2470d99056d963ae65cec,Fabiola,Vera,32,Femenino,Tecnologo,1989-12-20,fabiola.vera_docente@educacion.edu.ec
1062,623ff35cf6414b34bef68dbb6dfa25b6,Javier,Díaz,38,Masculino,Licenciado,1983-12-19,javier_díaz_docente@educacion.edu.ec
1063,85b4ab37ee114651a74a28b9e38f3aec,María,Acosta,25,Femenino,Tecnologo,1997-09-12,maría.acosta_docente@educacion.edu.ec
1064,56f80a75bac747a6b8e718f65ccfc468,José,Zapata,40,Masculino,Licenciado,1982-07-29,josé.zapata_docente@educacion.edu.ec
1065,fdab4ad42bfe49d19e5fccb7a02a2c66,Jhonatan,Gómez,46,Masculino,Licenciado,1976-10-01,jhonatan.gómez_docente@educacion.edu.ec
1066,b68d8f12db444c0da3c06f66a2cd36ec,José,Arias,29,Masculino,Maestria,1993-11-18,josé.arias_docente@educacion.edu.ec
1067,412c6fad9dcc44eebd470bc84f6630bf,Laura,Guevara,36,Femenino,Tecnologo,1986-06-29,laura.guevara_docente@educacion.edu.ec
1068,591a98ff4b8a4db497d6d2418015a5ef,Cecilia,Medina,43,Femenino,Tecnologo,1978-12-12,cecilia.medina_docente@educacion.edu.ec
1069,27b0775bd9eb440b98e4d5d071ce84ba,Fernando,Jaimes,42,Masculino,Doctorado,1980-11-22,fernando_jaimes_docente@educacion.edu.ec
1070,8d3b1c38dd0e4549a39168d91323ca7e,Andrea,Vélez,39,Femenino,Maestria,1983-02-06,andrea.vélez_docente@educacion.edu.ec
1071,2844d676d1434a30ae79621b05de93fe,María,Galeano,36,Femenino,Maestria,1985-12-12,maría_galeano_docente@educacion.edu.ec
1072,6779b5292c3c4b0596b890acec302fbd,Cecilia,Figueroa,34,Femenino,Tecnologo,1988-05-03,cecilia.figueroa_docente@educacion.edu.ec
1073,db9a147072ae456c9c4212f6a1e4f72e,Rosa,Jiménez,34,Femenino,Maestria,1988-04-08,rosa_jiménez_docente@educacion.edu.ec
1074,b25f93f150b34f8b941de83789f1cc11,Leidy,Duque,40,Femenino,Bachillerato,1982-01-31,leidy_duque_docente@educacion.edu.ec
1075,59a93c9ee1f0417db1745487385935f5,Delia,Puentes,34,Femenino,Doctorado,1988-01-17,delia_puentes_docente@educacion.edu.ec
1076,316c9e9d1df544c79558227a1cae46c1,Liliana,Cantillo,30,Femenino,Licenciado,1992-01-17,liliana.cantillo_docente@educacion.edu.ec
1077,28d12d9e35574875b877ef55d05bed85,Manuel,Cáceres,26,Masculino,Maestria,1996-05-24,manuel.cáceres_docente@educacion.edu.ec
1078,70f4093bf7464f8fb4cf0035954e4bad,José,Romero,32,Masculino,Maestria,1990-03-02,josé_romero_docente@educacion.edu.ec
1079,2ac6cf71c2bb4693ac1dc15a5fceb9aa,María,Marín,30,Femenino,Tecnologo,1992-04-13,maría_marín_docente@educacion.edu.ec
1080,8e2b2d1893b54253a706e7f7ffa43a45,Eugenia,Alzate,38,Femenino,Maestria,1983-11-28,eugenia.alzate_docente@educacion.edu.ec
1081,9192792ce5614f088e6f6b9158bd5697,María,Palacios,44,Femenino,Bachillerato,1978-01-28,maría.palacios_docente@educacion.edu.ec
1082,8d5aa222a71e4900a8eda17bcee5625c,Óscar,Pérez,32,Masculino,Doctorado,1990-06-19,óscar_pérez_docente@educacion.edu.ec
1083,6dc513fbf0c74027adaa68703c1f5727,Luis,Martínez,47,Masculino,Licenciado,1975-07-10,luis_martínez_docente@educacion.edu.ec
1084,eece3f6e801a4cd9897eb200eac64244,Juana,Giraldo,29,Femenino,Bachillerato,1993-02-04,juana_giraldo_docente@educacion.edu.ec
1085,6623262d65fd4a148f28f58a7c631bab,Cristian,López,28,Masculino,Licenciado,1994-04-12,cristian.lópez_docente@educacion.edu.ec
1086,0f43e25e2bc54f2786899fab71ede49f,Jefferson,Ocampo,33,Masculino,Bachillerato,1989-11-11,jefferson_ocampo_docente@educacion.edu.ec
1087,c5892f48478442e0a6c4563ec52f4b60,Alberto,Villa,38,Masculino,Bachillerato,1984-05-14,alberto.villa_docente@educacion.edu.ec
1088,5fa9bfb48a0d4124a5005a31dbefee3d,Karen,Salazar,38,Femenino,Tecnologo,1984-06-28,karen.salazar_docente@educacion.edu.ec
1089,e92771f80884482c8821085dec8c2f9c,Consuelo,Jaramillo,45,Femenino,Licenciado,1976-12-14,consuelo.jaramillo_docente@educacion.edu.ec
1090,e39f029c23374d5192a9a2bc6345500e,Juan,Méndez,38,Masculino,Maestria,1984-05-10,juan.méndez_docente@educacion.edu.ec
1091,415971ae204e467ebafa2d9d59e2e709,Margarita,Romero,41,Femenino,Tecnologo,1981-10-20,margarita.romero_docente@educacion.edu.ec
1092,66073646b71c4488b6cfea7540144fb5,Lina,Camacho,45,Femenino,Tecnologo,1977-09-10,lina.camacho_docente@educacion.edu.ec
1093,c58b839560a746e58246edc8ddfcf032,Fabio,Ríos,45,Masculino,Doctorado,1977-04-12,fabio.ríos_docente@educacion.edu.ec
1094,561295b020b841f3b761c2d2fd95262d,Andrés,Blanco,49,Masculino,Doctorado,1973-11-03,andrés.blanco_docente@educacion.edu.ec
1095,82a0b18a1f6e45e7b6c87a9ca3b7ceec,Janeth,Rivera,25,Femenino,Licenciado,1997-10-23,janeth_rivera_docente@educacion.edu.ec
1096,bbb93fc5d82949aa89aa06d3dc639c5f,Isabel,Martínez,35,Femenino,Licenciado,1987-07-23,isabel_martínez_docente@educacion.edu.ec
1097,18ffb475af304ab4970d73599d741c4b,Roberto,Fonseca,37,Masculino,Bachillerato,1985-01-19,roberto_fonseca_docente@educacion.edu.ec
1098,d9bbe4539b924cd780d9db676a938d0a,Inés,Henao,42,Femenino,Licenciado,1979-12-10,inés.henao_docente@educacion.edu.ec
1099,460cb8ace23f48cd9cf534fdea05309f,Marta,Hoyos,27,Femenino,Maestria,1995-09-14,marta_hoyos_docente@educacion.edu.ec
1100,708e5f1bf31944259a3308673c8d4f4d,Paula,Peña,48,Femenino,Maestria,1974-01-11,paula_peña_docente@educacion.edu.ec
1101,f4355cef5b75496e8f045f28c4545f67,Jhoan,Hurtado,37,Masculino,Bachillerato,1985-05-20,jhoan_hurtado_docente@educacion.edu.ec
1102,f60b4696f2e142289aa432a9c07a4c4d,Horacio,Rivera,31,Masculino,Bachillerato,1991-05-04,horacio_rivera_docente@educacion.edu.ec
1103,6a22bdc67d5c43d4b66624caf2b001b3,Antonio,Gamboa,35,Masculino,Bachillerato,1987-01-19,antonio.gamboa_docente@educacion.edu.ec
1104,28a0361603ff4abd8d5f951cb1c3b551,Katherine,Cuesta,29,Femenino,Bachillerato,1993-09-08,katherine_cuesta_docente@educacion.edu.ec
1105,9608a9068d8e45c9bb02a2aaa4d0b884,Marcela,Salcedo,35,Femenino,Licenciado,1987-05-21,marcela_salcedo_docente@educacion.edu.ec
1106,c190c039b42f4b269ece9afebec3381f,Yulieth,Cardozo,35,Femenino,Maestria,1987-03-21,yulieth_cardozo_docente@educacion.edu.ec
1107,2ca492f2b92f42faaa7854415a60aad0,Luis,Herrera,28,Masculino,Licenciado,1994-03-22,luis_herrera_docente@educacion.edu.ec
1108,8e97447dc6694a13811f8527bd0a0c69,Emma,Rodríguez,28,Femenino,Licenciado,1994-06-28,emma_rodríguez_docente@educacion.edu.ec
1109,47d55152a4254a8d8d122d83d1b45bf9,José,Toro,34,Masculino,Bachillerato,1988-06-29,josé.toro_docente@educacion.edu.ec
1110,97b1a2ceea3243e095b1880d1e4a0f28,Elena,Flórez,31,Femenino,Doctorado,1991-03-06,elena.flórez61_docente@educacion.edu.ec
1111,27d8cc19aff648e1936228718e752ba0,Maira,Torres,31,Femenino,Doctorado,1991-04-30,maira.torres_docente@educacion.edu.ec
1112,242bf84e342549cb93168374ae464730,Andrea,Medina,34,Femenino,Bachillerato,1988-08-10,andrea_medina_docente@educacion.edu.ec
1113,87036d761b0d47d3b2fae8c849cf4bab,Manuel,Bautista,27,Masculino,Tecnologo,1995-05-29,manuel_bautista_docente@educacion.edu.ec
1114,82965c7143cb4221a0dfd784874e1405,Adrián,Guerrero,28,Masculino,Tecnologo,1994-04-08,adrián.guerrero_docente@educacion.edu.ec
1115,38d05fa6849f4c30b3434e653ddb4db6,Yeison,Gómez,44,Masculino,Licenciado,1978-09-05,yeison.gómez_docente@educacion.edu.ec
1116,3ad7f76d1bf0406fbeeb696d42b7979a,José,Carrillo,46,Masculino,Bachillerato,1976-03-10,josé.carrillo85_docente@educacion.edu.ec
1117,8c7937bc9a1a49509b47da8c631333b2,Dany,Ramírez,36,Masculino,Doctorado,1986-11-22,dany.ramírez_docente@educacion.edu.ec
1118,5060a5489b78437db9e92f753ea12a07,Wendy,Fuentes,39,Femenino,Tecnologo,1983-09-29,wendy_fuentes_docente@educacion.edu.ec
1119,d7e72eb14fea4582a4cd89ddc2675c50,Pilar,Buitrago,34,Femenino,Maestria,1988-02-14,pilar_buitrago_docente@educacion.edu.ec
1120,96faeb831dd6436a9498941acd20e76a,Nelly,Cáceres,42,Femenino,Tecnologo,1980-01-18,nelly.cáceres_docente@educacion.edu.ec
1121,5fee6dd67c3646d0b8e0ea688d08b908,Jorge,Pérez,25,Masculino,Licenciado,1997-04-23,jorge_pérez_docente@educacion.edu.ec
1122,02062d6104fa42ec823be30d9cceaf52,Omaira,Meza,36,Femenino,Bachillerato,1986-11-22,omaira.meza_docente@educacion.edu.ec
1123,b53c398c96ca4665bae7e4411faaf611,Héctor,Solano,31,Masculino,Tecnologo,1991-10-06,héctor_solano_docente@educacion.edu.ec
1124,1510bc4d37984efea7bf07ac6b0df8f3,Luz,Loaiza,27,Femenino,Licenciado,1995-05-15,luz_loaiza_docente@educacion.edu.ec
1125,e2386e0df8414317be00a12fda7b8fc5,Ángela,Vega,32,Femenino,Maestria,1990-04-08,ángela_vega_docente@educacion.edu.ec
1126,6044926ecc5243e8a73825e9be318da4,Mercedes,Guerrero,33,Femenino,Licenciado,1989-09-18,mercedes_guerrero_docente@educacion.edu.ec
1127,d78035ee0efa49ebb0255cce1b91b3f0,David,Valencia,49,Masculino,Maestria,1973-04-26,david_valencia_docente@educacion.edu.ec
1128,bcee36c61cd84f4ebbd4b9fc498a2ef8,Ángel,González,42,Masculino,Tecnologo,1980-07-03,ángel_gonzález_docente@educacion.edu.ec
1129,de0e24c125114ab8a8218dd6f49f3820,Milena,Castro,45,Femenino,Doctorado,1977-04-22,milena.castro_docente@educacion.edu.ec
1130,f6d01af983da4f988513d771a211f8e3,Abel,Daza,39,Masculino,Licenciado,1983-09-05,abel.daza_docente@educacion.edu.ec
1131,fb00980015d4486fba81b5f213ef7c71,Leandro,Cantillo,33,Masculino,Maestria,1989-08-05,leandro.cantillo_docente@educacion.edu.ec
1132,4ef103734eb24699a7101589af1b87e8,Henry,Guzmán,48,Masculino,Tecnologo,1974-10-27,henry.guzmán_docente@educacion.edu.ec
1133,661e5663b1ab4f8596d4a297d4f6ed24,Ruth,Sandoval,27,Femenino,Licenciado,1995-04-10,ruth.sandoval_docente@educacion.edu.ec
1134,7af2e95977134de79272ff4abc604b58,Valentina,Ayala,31,Femenino,Bachillerato,1991-10-05,valentina.ayala_docente@educacion.edu.ec
1135,dae62b0eae4b4b98940e05c95116481a,Jorge,Díaz,36,Masculino,Tecnologo,1986-09-10,jorge_díaz_docente@educacion.edu.ec
1136,89fee864602841cab6a77e4003f50f5a,Francisco,Díaz,45,Masculino,Tecnologo,1977-08-06,francisco.díaz_docente@educacion.edu.ec
1137,86a154bd97c540648cb24f800592fee8,Heidy,Bolaños,34,Femenino,Licenciado,1987-12-25,heidy.bolaños_docente@educacion.edu.ec
1138,6f4d92b74a534006a8c43d36282fdc0c,Marlene,Castellanos,43,Femenino,Maestria,1978-12-03,marlene.castellanos_docente@educacion.edu.ec
1139,9ca3a48e5e4f4983912c222e870046f6,Santiago,Rojas,42,Masculino,Maestria,1980-10-24,santiago_rojas_docente@educacion.edu.ec
1140,1501343ec8c34791ab04e5d23a6092b4,Pilar,Sandoval,49,Femenino,Bachillerato,1973-09-17,pilar.sandoval_docente@educacion.edu.ec
1141,9a328f7ab52e4545b9e866fa1c5bd8d1,José,Aguirre,42,Masculino,Bachillerato,1980-02-02,josé_aguirre_docente@educacion.edu.ec
1142,80a1a731e93a42aeb5b0489a4df69a7c,Gladys,Pérez,37,Femenino,Licenciado,1985-11-09,gladys_pérez_docente@educacion.edu.ec
1143,66755906410f4024ac9b89130526f82e,Edith,Roa,36,Femenino,Doctorado,1986-06-09,edith.roa_docente@educacion.edu.ec
1144,fc44861142d4437292c53a34861a5b33,Ricardo,Ospino,29,Masculino,Tecnologo,1993-06-29,ricardo.ospino_docente@educacion.edu.ec
1145,78c74caef1fd470387748060f382a308,Mauricio,García,41,Masculino,Bachillerato,1981-01-03,mauricio.garcía_docente@educacion.edu.ec
1146,227bac126af64d3c855a7bec8935dbb4,Paola,Ramírez,27,Femenino,Tecnologo,1995-08-18,paola.ramírez_docente@educacion.edu.ec
1147,978e8bfd4ce9457eb63349f4750852bb,Christian,Giraldo,26,Masculino,Maestria,1996-03-14,christian.giraldo_docente@educacion.edu.ec
